GEO_ID,Geographic_Area_Name,Households,Median_Income_Household,Median_Income_White,Median_Income_Black,Median_Income_AIAN,Median_Income_Asian,Median_Income_NHPI,Percent_Other_Race,Median_Income_Other_Race,Percent_Hispanic_or_Latino,Median_Income_Hispanic_or_Latino,Percent_15_to_24,Median_Income_15_to_24,Percent_25_to_44,Median_Income_25_to_44,Percent_45_to_64,Median_Income_45_to_64,Percent_65_and_over,Median_Income_65_and_Over,Families,Median_Income_Family,Percent_Family_With_Children,Median_Income_Family_with_Children,Percent_Family_no_Children,Median_Income_Family_no_Children,Percent_Married_Couple_Family,Median_Income_Married_Couple_Family,Percent_Female_Householder_no_Spouse,Median_Income_Female_Householder_no_Spouse,Percent_Male_Householder_no_Spouse,Median_Income_Male_Householder_no_Spouse,Nonfamily_Households,Median_Income_Nonfamily_Households,Percent_Nonfamily_Lone_Female,Median_Income_Nonfamily_Lone_Female,Percent_Nonfamily_Lone_Male,Median_Income_Nonfamily_Lone_Male
53053072309,"Census Tract 723.09, Pierce County, Washington",2386,84211,91964,51074,-,135833,-,0,-,4,50755,1.5,-,42.2,78576,28.3,120854,28,73115,1605,102569,604,91250,1001,102768,1179,117393,392,38831,34,-,781,72849,370,54167,228,68083
53053072310,"Census Tract 723.10, Pierce County, Washington",1661,63713,62794,65257,160536,"2,500-",-,4.2,167759,8,160759,12.3,41415,32.9,66324,33.2,101250,21.6,42813,923,91034,375,90341,548,91220,626,109500,127,80139,170,89250,738,42229,275,33958,246,46048
53053072311,"Census Tract 723.11, Pierce County, Washington",2260,56429,58165,52692,-,-,-,2.5,-,4.5,66250,9.1,34432,35.1,57500,30.8,79722,25,50913,1277,76101,634,90179,643,64620,801,95625,311,43144,165,-,983,45148,455,37159,411,47318
53053072312,"Census Tract 723.12, Pierce County, Washington",2499,64922,68750,42672,-,85583,-,0,-,3.5,-,11,56000,28.4,63750,39.3,63203,21.2,69063,1526,88125,584,84360,942,88354,1170,95577,260,-,96,-,973,41783,379,30852,325,40183
53053072313,"Census Tract 723.13, Pierce County, Washington",1511,93594,90398,-,-,106750,-,0.6,-,4.3,125625,1.1,-,27.7,125694,39.2,119375,31.9,62308,1133,110774,512,125278,621,103237,996,115938,81,-,56,56892,378,43333,285,37750,70,96818
53053072314,"Census Tract 723.14, Pierce County, Washington",1742,81742,70846,56103,-,98700,-,0.5,-,7.4,62188,2.5,57933,31.6,92736,34.7,97850,31.3,45096,1349,93598,711,92922,638,98500,1093,108071,178,43194,78,28636,393,29150,263,27950,78,-
53053072315,"Census Tract 723.15, Pierce County, Washington",1053,111250,106375,-,-,38056,-,0,-,1.4,-,1.4,-,25.9,150259,40.8,119848,31.8,90884,930,118750,385,150389,545,118314,750,131250,59,72625,121,-,123,59191,88,58382,35,-
53053072405,"Census Tract 724.05, Pierce County, Washington",1528,130000,128023,-,-,"250,000+",-,0,-,3.2,-,1.6,103500,21.2,106818,46.4,153777,30.8,120515,1267,143860,489,148164,778,142941,1085,148791,98,76522,84,143261,261,44327,147,29583,74,180588
53053072406,"Census Tract 724.06, Pierce County, Washington",2598,135163,115795,-,-,-,-,0.9,-,3.9,195577,1.3,-,27.9,112237,36,142778,34.8,138417,1771,136005,750,171543,1021,116761,1680,138214,83,60096,8,-,827,109779,553,150270,134,-
53053072407,"Census Tract 724.07, Pierce County, Washington",2126,89246,91442,-,-,-,-,0.7,-,1.4,-,3.9,21898,29.4,101816,34.2,89708,32.5,47406,1395,111597,572,131765,823,84580,1317,109769,58,112803,20,-,731,37462,436,33294,130,39286
53053072408,"Census Tract 724.08, Pierce County, Washington",2396,109491,103458,-,-,148266,-,0,-,2.6,108009,1.3,-,27.2,149656,33.9,140284,37.5,68194,1683,148516,720,151912,963,135994,1471,153281,167,77989,45,-,713,36285,463,31344,109,104044
53053072409,"Census Tract 724.09, Pierce County, Washington",950,115357,119583,-,-,-,-,1.5,-,3.5,74453,1.3,-,20.5,131635,42.7,143750,35.5,73472,764,123500,265,128281,499,122083,702,130833,49,74712,13,-,186,54773,79,52841,65,79688
53053072410,"Census Tract 724.10, Pierce County, Washington",1368,125547,126523,-,-,-,-,0.8,-,1.7,-,0,-,20.1,134375,47.7,171790,32.2,77857,1053,142434,331,170972,722,139000,960,151250,63,85573,30,-,315,66250,130,-,98,56375
53053072503,"Census Tract 725.03, Pierce County, Washington",1736,100962,104792,-,-,98536,-,0.6,-,5.4,51382,0,-,26.4,113542,44.2,119355,29.4,42375,1370,114693,461,114844,909,114668,1156,117031,135,69028,79,-,366,43365,193,26635,122,52981
53053072504,"Census Tract 725.04, Pierce County, Washington",1397,122277,122054,-,-,125598,-,0,-,1.1,-,0,-,18.8,111705,52.3,131053,29,91417,1111,129345,393,137614,718,128214,986,131349,116,52000,9,-,286,44483,81,21932,180,44914
53053072506,"Census Tract 725.06, Pierce County, Washington",1569,110650,111633,-,-,86635,-,0.9,-,2.6,67232,0,-,19.3,110868,43.1,162738,37.6,76250,1220,123010,449,122883,771,128393,1037,134327,175,51343,8,-,349,55156,226,-,81,48603
53053072507,"Census Tract 725.07, Pierce County, Washington",1577,76808,79000,-,-,-,-,0,-,1.3,-,1.7,-,21.2,-,21.9,121406,55.2,77750,1015,100199,299,-,716,112969,819,114141,156,37344,40,-,562,51000,336,41389,147,-
53053072508,"Census Tract 725.08, Pierce County, Washington",1626,88333,87760,-,-,-,-,0,-,4.6,57232,0,-,18.9,93950,41.5,110473,39.7,70625,1236,94300,424,111892,812,84133,1022,95577,143,110084,71,82574,390,55893,189,67188,98,-
53053072509,"Census Tract 725.09, Pierce County, Washington",1925,102371,102170,-,-,201563,-,0.8,-,4.9,60375,0,-,33.2,118229,35,155536,31.8,75121,1310,117606,593,130469,717,113750,1201,119176,98,70714,11,-,615,59468,333,39145,269,-
53053072601,"Census Tract 726.01, Pierce County, Washington",1932,98587,91677,106513,-,-,-,0,-,2.8,-,0.9,-,33.1,106389,43.6,110179,22.3,73138,1479,114464,583,105521,896,134052,1280,123015,142,-,57,-,453,49792,103,46964,250,45682
53053072602,"Census Tract 726.02, Pierce County, Washington",1528,76111,79611,-,-,-,-,0,-,0.5,-,1,-,15.9,108977,45.5,73705,37.6,64479,1162,79833,248,91635,914,75833,897,90440,173,63561,92,44082,366,58125,106,29286,131,39050
53053072603,"Census Tract 726.03, Pierce County, Washington",2788,63465,63268,-,-,-,-,0,-,1.5,103224,0.9,-,23.8,74591,33.8,81139,41.5,43659,1920,73148,421,74977,1499,71107,1726,74229,178,44695,16,-,868,-,288,30034,243,-
53053072801,"Census Tract 728.01, Pierce County, Washington",1666,110642,111858,131563,-,-,-,0.8,-,7.2,73281,4.7,-,44.8,120313,43.6,120870,6.9,79408,1312,121857,738,129884,574,87976,1191,129331,121,88990,0,-,354,103581,161,111505,134,62273
53053072802,"Census Tract 728.02, Pierce County, Washington",2240,90488,91336,87500,-,75301,-,3.8,95703,9,86563,5.9,87336,40.8,91136,27.2,97813,26.1,76990,1208,91466,577,94323,631,87391,1081,92861,72,48041,55,92266,1032,90013,440,58500,503,91922
53053072901,"Census Tract 729.01, Pierce County, Washington",870,46087,46250,-,94500,-,73750,1.5,-,22.4,32100,17.2,31563,76.1,49038,6.7,131250,0,-,780,49808,619,49940,161,49250,714,54000,44,-,22,-,90,26667,64,25893,24,43636
53053072903,"Census Tract 729.03, Pierce County, Washington",1064,50726,65400,42194,-,79643,-,5.9,42250,16.3,63092,5.3,34808,88.5,49821,6.2,126154,0,-,1047,50927,867,48958,180,75000,989,52150,51,"2,500-",7,-,17,-,17,-,0,-
53053072907,"Census Tract 729.07, Pierce County, Washington",1306,44771,41892,49875,-,66875,-,3.8,41581,15.2,38977,16.1,40515,79.6,47500,4.3,-,0,-,1195,44178,881,44577,314,43641,1078,47570,96,"2,500-",21,-,111,47042,15,-,65,46375
53053072908,"Census Tract 729.08, Pierce County, Washington",2005,39782,38619,34613,-,41736,-,6.4,41397,21.7,41434,40.5,31430,55.8,43393,3.7,200313,0,-,1859,39172,1324,39156,535,39306,1738,42932,117,-,4,-,146,41010,26,-,92,41731
53053072909,"Census Tract 729.09, Pierce County, Washington",3,-,-,-,-,-,-,0,-,0,-,0,-,0,-,100,-,0,-,3,-,0,-,3,-,3,-,0,-,0,-,0,-,0,-,0,-
53053073001,"Census Tract 730.01, Pierce County, Washington",2630,85474,85639,-,-,54167,-,0.3,-,1.1,130556,1.3,85438,30.1,87064,45.7,113542,22.9,60065,1867,86570,719,66250,1148,114318,1467,118507,342,45882,58,-,763,52188,206,30781,422,51346
53053073005,"Census Tract 730.05, Pierce County, Washington",1767,69974,69519,-,-,-,-,0,-,0.9,-,1.1,-,26.7,69068,50.8,95568,21.4,-,1153,70515,259,-,894,71912,775,92583,223,46955,155,68824,614,68594,96,"2,500-",367,98040
53053073006,"Census Tract 730.06, Pierce County, Washington",1528,87345,89861,-,-,-,-,1.6,-,8.6,51375,0.5,-,34.2,91909,39.5,105982,25.8,64412,1304,91545,581,97567,723,85250,1130,98919,108,45147,66,-,224,43462,50,-,138,-
53053073110,"Census Tract 731.10, Pierce County, Washington",1421,94375,94615,-,-,-,-,3.1,81964,7.7,-,0.8,-,32.7,121528,34.1,95682,32.4,76964,1110,107581,409,145125,701,93561,923,123229,137,67679,50,93611,311,44427,137,-,76,63250
53053073111,"Census Tract 731.11, Pierce County, Washington",1605,79663,89706,52153,-,110417,-,8.8,51042,15,51667,3.3,46179,41.1,78988,36.4,112188,19.1,56719,1247,85655,597,68125,650,99375,1054,89608,151,39738,42,90500,358,55000,188,34583,86,67115
53053073114,"Census Tract 731.14, Pierce County, Washington",1849,67487,67371,113708,-,141094,-,2.1,-,6.4,45476,3.5,48368,25.7,73125,45.9,77917,24.9,51818,1211,75162,436,75671,775,71250,935,76574,239,38052,37,-,638,63636,141,39063,232,63409
53053073115,"Census Tract 731.15, Pierce County, Washington",1597,101068,106750,-,-,-,-,0.7,-,8.1,108780,3.4,-,32.7,107759,50,112150,13.8,51420,1289,109101,528,110652,761,108918,1091,111953,119,38388,79,63438,308,60872,71,39886,127,53073
53053073116,"Census Tract 731.16, Pierce County, Washington",1515,100804,99932,140167,-,190074,-,3.5,-,9.6,121518,0,-,33.6,120446,49.2,116510,17.2,53393,1285,110231,687,134375,598,85682,1053,125750,146,58485,86,71875,230,31053,101,-,88,52679
53053073117,"Census Tract 731.17, Pierce County, Washington",1308,95000,93362,-,-,-,-,0,-,3.7,-,1.2,-,24.5,84948,48.5,104904,25.8,51319,975,94911,310,93542,665,98203,766,108281,151,70721,58,130303,333,46941,113,-,134,46118
53053073118,"Census Tract 731.18, Pierce County, Washington",1802,88864,91632,-,-,-,-,0,-,4.7,-,0.9,-,29.9,95953,46.7,91382,22.5,64917,1297,84810,370,74300,927,91858,1206,90946,35,-,56,-,505,90108,122,41625,232,92083
53053073119,"Census Tract 731.19, Pierce County, Washington",1135,83750,87375,83750,-,-,-,5.6,-,7.2,45809,0,-,25,64747,56.1,101350,18.9,56000,822,97083,236,84677,586,103611,714,106667,108,83548,0,-,313,62547,77,39464,149,62642
53053073120,"Census Tract 731.20, Pierce County, Washington",1616,87174,87391,92016,-,94250,-,2,-,5.5,-,4.1,53218,53.9,90444,31.4,102917,10.5,66364,1342,95859,897,92379,445,99063,1038,118333,177,43750,127,41410,274,40682,179,-,57,28281
53053073121,"Census Tract 731.21, Pierce County, Washington",1581,96583,92708,-,-,118839,-,1.3,-,9.9,98438,0.9,-,45.3,96583,36.4,110385,17.4,71450,1340,95727,680,87750,660,112155,1160,110603,109,-,71,58954,241,78068,89,-,73,98469
53053073122,"Census Tract 731.22, Pierce County, Washington",1746,98286,99103,53382,-,-,-,4.1,54042,11.6,53875,0.5,-,49.8,97940,38.3,109392,11.4,56932,1424,98805,797,96875,627,109769,1035,99613,217,42306,172,130553,322,58409,187,53533,87,65134
53053073123,"Census Tract 731.23, Pierce County, Washington",1594,120463,130610,116071,-,-,83693,0,-,4.3,80893,2.1,-,29.3,115750,43.2,139970,25.3,54500,1346,131667,553,131171,793,134028,1200,132440,126,57174,20,139375,248,45139,110,23375,82,-
53053073124,"Census Tract 731.24, Pierce County, Washington",1672,89417,95473,145288,113646,86302,-,1.4,-,4.1,80521,0.7,-,34.9,110321,50.2,95449,14.2,47292,1333,95242,609,96775,724,73929,979,89938,124,44907,230,96119,339,78875,120,78000,147,72228
53053073126,"Census Tract 731.26, Pierce County, Washington",1195,89874,93167,110875,-,57069,-,3.5,-,5.8,98750,2.8,-,60.1,85357,31.5,120795,5.6,-,1092,89354,704,75147,388,127396,841,91615,166,-,85,-,103,80096,42,49250,15,64063
53053073127,"Census Tract 731.27, Pierce County, Washington",960,76063,66250,145191,-,-,-,0.4,-,11.6,42760,7.4,-,36.9,93846,35.9,99531,19.8,-,704,90465,372,91000,332,83750,487,94663,172,30833,45,-,256,-,121,-,89,-
53053073128,"Census Tract 731.28, Pierce County, Washington",2001,81391,72269,127169,-,-,81197,1.5,-,8.7,67255,0,-,54.6,80687,33.4,118355,11.9,38726,1681,77416,1032,67288,649,129181,1337,90938,240,39811,104,76111,320,-,149,39591,119,-
53053073129,"Census Tract 731.29, Pierce County, Washington",1360,101926,101688,76319,-,128086,-,1.8,-,11.9,73732,5.1,-,61.3,115924,22.1,130455,11.6,34688,1227,101494,863,79375,364,123750,831,127950,192,47286,204,66196,133,48188,49,-,41,-
53053073130,"Census Tract 731.30, Pierce County, Washington",1209,81490,90500,-,-,-,-,1.2,-,0,-,0,-,25.9,-,55,105863,19.1,42411,1024,100865,377,108787,647,88750,826,98929,74,76333,124,"250,000+",185,-,85,-,71,-
53053073131,"Census Tract 731.31, Pierce County, Washington",1177,91188,90309,-,-,65850,-,4.5,-,6.7,111411,0,-,35.2,104800,40.2,90355,24.6,75122,921,91127,504,97794,417,90448,746,101071,154,41462,21,-,256,73676,74,50612,92,71250
53053073132,"Census Tract 731.32, Pierce County, Washington",1412,95313,97031,-,-,-,-,0.8,-,4.4,-,0,-,40.7,81477,46.5,107931,12.8,-,1170,108248,625,108493,545,104514,981,115408,189,-,0,-,242,52992,194,-,24,-
53053073133,"Census Tract 731.33, Pierce County, Washington",1231,88405,82292,214722,-,-,-,1,-,7.7,-,1.8,-,44.2,72469,36,127396,18,-,983,94535,532,93429,451,114539,810,108421,98,92813,75,-,248,39038,124,"2,500-",28,-
53053073200,"Census Tract 732, Pierce County, Washington",2411,70190,70620,-,-,-,-,0.5,-,4.1,80357,1.7,-,26.1,83403,47.7,71762,24.6,47266,1650,80179,725,89583,925,69688,1184,104519,369,41122,97,66114,761,34223,314,41786,304,-
53053073301,"Census Tract 733.01, Pierce County, Washington",2407,61013,67993,-,-,66121,-,0.8,-,8.2,-,4.1,32292,31.7,74143,38.1,71964,26.1,45776,1436,76100,556,-,880,80600,920,93221,373,43029,143,45256,971,39601,444,25061,338,55522
53053073302,"Census Tract 733.02, Pierce County, Washington",1854,75272,75027,-,-,-,-,2.1,-,6.3,56060,0.5,-,31.3,90114,38,89350,30.2,58854,1184,85292,414,85147,770,85481,923,92902,177,72058,84,76419,670,59583,272,52778,183,55583
53053073404,"Census Tract 734.04, Pierce County, Washington",2351,73125,73014,-,-,106316,-,0,-,2.5,26217,1.7,-,27.5,77645,40.8,82381,30,65366,1451,95550,518,99565,933,90987,1081,115341,135,60104,235,74042,900,40844,409,40099,332,31303
53053073405,"Census Tract 734.05, Pierce County, Washington",1510,63385,63412,55799,-,-,-,0.6,-,7,64632,8.7,60341,29.1,65469,37.4,65966,24.8,47500,913,66741,330,63000,583,70394,624,71418,223,58259,66,63611,597,45592,318,22179,187,61625
53053073406,"Census Tract 734.06, Pierce County, Washington",2510,87500,89275,-,-,85417,-,2.2,-,8.9,75966,5.8,73726,43.8,87959,35.9,111071,14.5,53958,1367,111946,671,114089,696,110857,1038,116408,166,31364,163,-,1143,70558,441,39375,218,77667
53053073407,"Census Tract 734.07, Pierce County, Washington",1445,62682,61620,-,-,-,-,1.9,-,2.8,68148,2.4,-,44.6,71678,32.5,65972,20.5,47222,778,60568,380,38750,398,78816,490,81389,222,35672,66,-,667,47674,299,41359,181,44309
53053073408,"Census Tract 734.08, Pierce County, Washington",1692,82296,85125,-,-,-,-,0.8,-,6.2,48438,0.3,-,33.2,94112,38.4,102734,28.1,67794,1132,101192,452,100549,680,102292,869,106213,196,48380,67,72917,560,48205,302,48966,195,42250
53053073501,"Census Tract 735.01, Pierce County, Washington",1457,99375,100515,-,-,-,-,0,-,2.8,-,0,-,22.5,82361,43.2,113938,34.3,98523,1003,120587,431,130494,572,114000,897,121607,90,93913,16,-,454,56552,256,55991,147,39488
53053073502,"Census Tract 735.02, Pierce County, Washington",1724,102917,102155,-,-,213913,-,0.6,-,1.9,-,1.2,-,24,107365,57.3,101596,17.5,100259,1365,108646,677,103419,688,116442,1151,123457,188,-,26,-,359,64028,88,38800,91,64120
53053940001,"Census Tract 9400.01, Pierce County, Washington",1028,129000,125417,166250,-,116484,-,0.6,-,3.2,111563,1.2,-,14.5,153281,51,140268,33.4,92188,773,150972,244,149643,529,152917,652,162115,76,112500,45,54135,255,61250,109,34757,86,60833
53053940002,"Census Tract 9400.02, Pierce County, Washington",1438,76477,81250,59583,-,60714,-,3.4,188359,10.6,60568,2.6,-,39.5,95500,35.5,84615,22.4,46429,1028,82841,470,100781,558,72500,725,109821,134,43000,169,51953,410,39444,167,20893,181,51705
53053940004,"Census Tract 9400.04, Pierce County, Washington",2543,84747,84890,148393,99688,83125,-,1.1,-,4.1,-,1.7,-,25,113797,43.2,102721,30.1,65234,1707,109053,540,114038,1167,104943,1416,120806,173,54844,118,80323,836,43950,374,43511,322,33023
53053940005,"Census Tract 9400.05, Pierce County, Washington",2119,84172,87500,70938,32037,90000,-,1.7,84028,6.6,90375,0.9,56458,39,77361,47.9,96719,12.1,73393,1620,88095,786,76742,834,95714,1170,105185,337,41806,113,-,499,72656,206,61667,188,66071
53053940006,"Census Tract 9400.06, Pierce County, Washington",1244,29500,41429,25869,-,-,-,3.7,-,5.5,20739,0.4,-,58.4,29542,25.2,53125,16,15184,1001,35341,619,26875,382,56684,436,65000,504,25439,61,-,243,11490,178,10577,36,-
53053940007,"Census Tract 9400.07, Pierce County, Washington",1049,59940,60694,-,54118,-,-,9.6,68229,13.9,59063,4.8,-,34.1,54022,44.1,72896,17,21071,746,65000,291,53274,455,69387,382,73580,149,-,215,-,303,54028,79,-,142,55208
53053940008,"Census Tract 9400.08, Pierce County, Washington",2532,90566,94107,137059,-,104500,59125,0.9,56417,14.1,68934,6.2,77857,42.7,81842,31.8,127692,19.4,65227,1712,110556,741,110139,971,110972,1304,124833,296,59750,112,51944,820,67703,361,67758,238,51944
53053940009,"Census Tract 9400.09, Pierce County, Washington",1397,98304,91786,115250,63393,175639,-,1.4,67292,5.9,75208,0.7,-,35.1,112429,36,122321,28.1,46181,994,116524,411,113472,583,127688,760,117378,206,-,28,-,403,-,245,-,108,64286
53053940010,"Census Tract 9400.10, Pierce County, Washington",2085,68750,67532,-,-,98370,-,8.4,98562,7.1,74276,7.3,70526,32.7,82588,27.7,54297,32.3,58750,1209,81806,455,83714,754,76786,870,93421,234,58860,105,-,876,50175,379,37861,203,52188
53053940011,"Census Tract 9400.11, Pierce County, Washington",1645,123542,131141,120375,-,59167,-,0,-,2.9,139286,0.5,-,20.9,138828,45.7,128854,32.9,95000,1287,137656,448,152292,839,125313,1166,137813,78,120833,43,167917,358,68953,158,55278,144,69231
53053940012,"Census Tract 9400.12, Pierce County, Washington",1768,65122,66433,62778,"2,500-",88438,-,2,-,15.5,43370,9.6,50469,52.8,61140,29.3,80714,8.3,63239,982,75952,457,70787,525,82292,667,95337,217,53438,98,-,786,53041,226,48750,382,41000
53053940013,"Census Tract 9400.13, Pierce County, Washington",1175,102475,106563,112188,-,83472,-,3.7,-,9.1,89650,2,105000,64.2,101463,27,116719,6.8,48333,910,104306,591,101020,319,116027,777,107266,121,81369,12,-,265,91313,116,69545,68,66667
53055960101,"Census Tract 9601.01, San Juan County, Washington",1371,54821,51622,-,-,-,-,2.9,14583,5.3,-,4.5,-,20.1,41563,34.3,66400,41.1,52500,754,67130,241,49583,513,80096,610,93438,121,-,23,33750,617,35531,240,27500,224,36700
53055960102,"Census Tract 9601.02, San Juan County, Washington",633,61576,61196,-,-,-,-,0.5,-,0.9,-,1.7,-,12.3,49423,38.9,74500,47.1,57143,425,84750,111,99063,314,82000,391,89821,26,-,8,-,208,38929,84,43542,102,26667
53055960103,"Census Tract 9601.03, San Juan County, Washington",799,54097,52727,-,-,-,-,0.8,-,4,41250,1.5,-,27.3,58214,30.3,52143,40.9,49792,496,60104,143,55729,353,63875,408,67778,61,26875,27,39432,303,39875,142,30543,93,41042
53055960301,"Census Tract 9603.01, San Juan County, Washington",1395,75417,72857,-,-,-,-,0.5,-,4.5,47625,4.5,11432,13,62946,38.4,85769,44.1,76161,864,107717,162,105000,702,107900,789,109212,51,42292,24,-,531,43125,236,13864,191,60913
53055960302,"Census Tract 9603.02, San Juan County, Washington",1078,86667,87321,-,-,-,-,0.5,-,2.9,52917,1.1,45833,18.4,78125,35,105729,45.5,77417,798,99722,224,106250,574,98889,693,107321,47,-,58,-,280,50833,110,35000,93,68125
53055960400,"Census Tract 9604, San Juan County, Washington",1528,61216,63060,49318,-,-,-,2.4,-,7.8,31406,2.7,88000,30,65083,36.3,61000,31,52969,820,77500,335,60391,485,89261,565,100313,168,46250,87,65481,708,37614,356,24464,180,51071
53055960501,"Census Tract 9605.01, San Juan County, Washington",888,59583,61932,-,-,-,-,3.2,-,3.5,41384,0.8,-,18,46250,31.1,63611,50.1,59583,540,76694,111,-,429,83681,441,85625,64,21250,35,66250,348,31848,170,28214,125,31058
53055960502,"Census Tract 9605.02, San Juan County, Washington",767,69875,71544,-,-,-,-,0,-,2.5,-,0,-,10.4,56667,42.6,80139,46.9,58500,509,78036,100,69167,409,79821,446,80125,48,61250,15,77750,258,46618,108,45357,115,47125
53055990100,"Census Tract 9901, San Juan County, Washington",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
53057940201,"Census Tract 9402.01, Skagit County, Washington",1186,78529,79333,-,88125,104500,-,0.3,-,3,81250,3.9,121103,17.5,90625,26.2,91719,52.4,59219,743,88650,161,97083,582,88261,652,91818,54,52143,37,74750,443,55083,194,29917,131,52679
53057940301,"Census Tract 9403.01, Skagit County, Washington",926,88125,89844,-,-,64375,-,0,-,1.4,69125,0.8,-,25.7,90833,37.8,115000,35.7,75114,648,106136,218,130625,430,101389,546,116324,62,65000,40,81250,278,54167,82,36000,145,54141
53057940302,"Census Tract 9403.02, Skagit County, Washington",1290,92500,93077,-,-,-,-,3,50987,1.9,40417,1.6,93000,19.2,104500,37.8,92344,41.5,78125,913,102569,213,124250,700,96333,831,107011,65,67917,17,47917,377,70865,134,40909,144,71250
53057940401,"Census Tract 9404.01, Skagit County, Washington",1300,96786,96801,-,-,140938,-,1.2,-,2.6,74000,1.3,-,24.9,127500,33.3,117750,40.5,71406,946,115455,394,126923,552,102857,842,119907,93,60795,11,109375,354,55833,209,41719,55,-
53057940402,"Census Tract 9404.02, Skagit County, Washington",698,70500,68500,-,-,-,-,0.3,-,1.7,96250,3.2,73333,23.8,105000,31.7,80865,41.4,52321,425,80197,146,88750,279,79063,363,83594,51,60536,11,58125,273,53750,143,48295,70,48333
